text,label
"from resimsvaxcnsmuskingumedu
subject misc radio and related equipment
organization muskingum college
lines one hundred and twelve

lots of misc and radio related items for sale

still trying to lighten my load for moving


motorola vhf pager digital no voice or readout fifteen

two capacitor checkers

hp two hundredcd audio oscillator five hz to six hundred khz 


 one thousand two hundred feet  brand new onetwo hardline for tv
    with new connectors this is in five pieces
                                           
  lots of gain mobile antennas for vhf and uhf

  uhf amp input on seventyfive mhz in milliwatts and 
    output on four hundred and fifty mhz thirty watts out with service
    manual this came out of a motorola mobilephone
    make reasonable offer looking for forty  shipping
    or trade for

  rca tac three hundred uhf dash mount twochannel wservice 
    manual great condition  currently on gmrs
    frequency four hundred and sixtytwoseven hundred and twentyfive repeater and simplex with
    pl of one hundred and fiftyonefour hz
    one hundred

  nobratron qr seventyfivetwo power supply by sorensen wservice
    manual this is a two amp variable power supply i 
    have used it at eighty vdc weight is fortyfivelbs  fortyfive

  motorola tone remote model one thousand nine hundred and twentysixa works great
    with monitor button seventyfive   this unit is used 
    to remote a base station with only two wires

  also have tone remote board from mitrek super 
    consolette make offer could be used with 
    above remote model trnsix thousand seven hundred and fortyfoura wschmetics
    both for one hundred

  motorola handhelds mhten four wcharger speaker
mic leather case currently on thirtyfoureight hundred and thirty wdpl


  dpl decks from motorola moxy radios
    very reasonable esp if you take all anyone
    offer ten each for all or trade for

   pl reeds i have some thirty or so i think
   also dpl code plugs
   email if you need some or i will sell all
cheep

  transmit tubes for ge radios new in box


  five db gain uhf mobile antennas by motorola 
    used sold new for ninety make reasonable offer
    sell three for fortyfive  shipping

  motorcycle control head and cable with frequency
    selector and speaker all in one four channel i 
    believe this came from a micom
    asking twenty  shipping

  channel elements for motorola micor mitrek motrac
    three sets of vhf micor 
    uhf micor low band motrac more

  mobile microphones for ge motorola and rca
     reasonable offer

  motorola dc remote adaptor model tlnone thousand one hundred and twentysevenapr
     seventyfive

  i still have a few business band service manuals
     esp ge and motorola email for details

  phone restrict toll boxes two use quarters

 dtmf mobile mic

 ge master pro uhf mobile not working with accessories
this is a trunk mount radio  twenty  shipping

  six ge base cabinet wnineteen rack

  duplexer cabinet from vhf duplexers

  nineteen rack base cabinet johnson

  hd satellite dish jack or arm

  two spools multiconductor wire wshield thickness is approx onetwo

  ge master pro mobile control heads and cables

  eagle model two level sensor tells how full a container is
  
the above prices do not include shipping

some of the above items are pickup only because of
size or weight locations is eastern ohio 
if interested email me or you can call

jim sims sr nfourjdp  six hundred and fourteen four hundred and thirtyninetwo thousand one hundred and seventyseven before nine pm eastern
resimsvaxcnsmuskingumedu


                                        
",misc.forsale
"from golchowyalchemychemutorontoca gerald olchowy
subject re murray as gm  was wings will win
organization university of toronto chemistry department
lines eighteen

in article twentyaprone hundred and ninetynine billion three hundred and twelve million five hundred and twelve thousand six hundred and fortyvenuslercnasagov smorrisvenuslercnasagov ron morris  writes

gerald murray was not responsible for primeau although i am not
ready to admit that is a horrible pick  they hired him after the
draft which has never made sense to me  his first pick was
lapointe


i do not think primeau is necessarily a bad picki am was just trying
to locate the beginning of murrays decisionshe slowness in trading
carson has delayed primeaus developmentand you have to wait longer
for big players oftenand primeau can be a very good player without
being a pointagameplayer especially on a team that has yzerman and
fedorovif primeau becomes joel otto and gets twenty goals a season
and plays meanit will have been an extremely good pick

gerald

",rec.sport.hockey
"from jeqlachmancom jonathan e quist
subject re please gentlemen
nntppostinghost birdieieightyeightisccom
organization lachman technology incorporated naperville il
lines twentyone

in article five thousand and thirtysixcvbnetprimecom tjohnsontazmanianprimecom tod johnson six hundred and seventeen two hundred and seventyfiveone thousand eight hundred xtwo thousand three hundred and seventeen writes
in article eighteen thousand eight hundred and fortythreeone thousand and seventysixuupcbfreddyersysedmontonabca grantbarkwellfreddyersysedmontonabca grant barkwell writes

cptoo my certain knowledge simply posessing a motorcycle
cpcan get you laid

true oh so very thankfully true

gentlemen

	please do us all a rather appropriate favor and excuse the
comments about your sexual fortunes on the net it is hardly an

tod i think you have misspoke  if they are banking on owning a motorcycle
to get them laid then i doubt they have sexual fortunes  quite the
reverse
 
jonathan e quist        jeqlachmancom       lachman technology incorporated
dod ninetyfour kotpp kotcf seventyone clfour hundred and fiftykfour gleep                 naperville il
        there is nothing quite like the pitterpatter of little feet
                    followed by the words daddy  yay
",rec.motorcycles
"from enzoresearchcanonozau enzo liguori
subject vandalizing the sky
organization canon information systems research australia
lines thirtyeight

from the article what is new aprsixteenninetythree in sciphysicsresearch


what is new in my opinion friday sixteen april one thousand nine hundred and ninetythree  washington dc

one space billboards is this one the spinoffs we were promised
in one thousand nine hundred and fifty science fiction writer robert heinlein published the
man who sold the moon which involved a dispute over the sale of
rights to the moon for use as billboard nasa has taken the firsteps toward this
 hideous vision of the future  observers were
startled this spring when a nasa launch vehicle arrived at the
pad with schwarzenegger painted in huge block letters on the
side of the booster rockets  space marketing inc had arranged
for the ad to promote arnolds latest movie now space marketing
is working with university of colorado and livermore engineers on
a plan to place a milelong inflatable billboard in lowearth
orbit  nasa would provide contractual launch services however
since nasa bases its charge on seriously flawed cost estimates
wn twentysix mar ninetythree the taxpayers would bear most of the expense this
may look like environmental vandalism but mike lawson ceo of
space marketing told us yesterday that the real purpose of the
project is to help the environment the platform will carry ozone
monitors he explainedadvertising is just to help defray costs


what do you think of this revolting and hideous attempt to vandalize
the night sky it is not even april one anymore
what about light pollution in observations i read somewhere else that
it might even be visible during the day leave alone at night
is nasa really supporting this junk
are protesting groups being organized in the states
really really depressed

             enzo
 
vincenzo liguori                              enzoresearchcanonozau
canon information systems research australia  phone sixtyone two eight hundred and five two thousand nine hundred and eightythree
po box three hundred and thirteen north ryde nsw two thousand one hundred and thirteen                fax   sixtyone two eight hundred and five two thousand nine hundred and twentynine
",sci.space
"from davidodscom david engel
subject re wanted opinions on mag seventeens and nanao five hundred and sixtyi monitor
organization optical data systems inc
xnewsreader tin version oneone plnine
distribution usa
lines seventeen

sleepingdragon ongmangiastateedu wrote
 i am looking to buy a seventeen monitor soon and it seems that i cannot decide what
 monitor i should buy i have a mag seventeens this is a twentyfive dpi version and it using
 a triniton tube and a nanao five hundred and sixtyi in mind

good luck finding an mxseventeens  when i was looking around back in
decemberjanuary mag was not producing any because they could not get
tubes from sony  i asked when they expected to restart production as
i was willing to wait a few months to get an mxseventeens but they said not
any time soon  i wound up getting a tfive hundred and sixtyi and am extremely happy with
it

david
 
david engel                        optical data systems inc
davidodscom                      one thousand one hundred and one e arapaho road
two hundred and fourteen two hundred and thirtyfoursix thousand four hundred                     richardson tx  seventyfive thousand and eightyone
",comp.sys.ibm.pc.hardware
"from dsnyderfalconaamrlwpafbafmil
subject re wanted trombone for a beginner
distribution world
organization usaf alcfh wpafb dayton oh
lines thirtyone

in article onequfortythreepaamfnnewsfnalgov greg schuweiler  writes
 
 would like to purchase a trombone for a nine year old because
 
  this really really want i want to play daddy i will practice everyday and
 i will even keep my room really clean  
 
 well he must really mean it  would like to find a used one  please
 email me at 
 
 schuweilerfnalgov
 
 
 greg schuweiler  schuweilerfnalgov

  i have got a used one for sale  i used it in high school and just do not have 
the occasion to get it out and play it anymore  email me and we can work out 
something on it  i cannot get email to you for some reason  david 


david b snyder                     logicon technical services inc
dsnyderfalconaamrlwpafbafmil   wrightpatterson air force base
five hundred and thirteentwo hundred and fiftyfivefive thousand one hundred and sixtyfive                        dayton ohio usa

it is said that god does not subtract from ones time on earth those
hours spent flying

one thousand nine hundred and fortysix cessna one hundred and forty nseventysix thousand two hundred and thirtyfour the lady in waiting owneroperator

opinions expressed are my own and not those of logicon or the usaf

",misc.forsale
"from fiskcvdvninetyninemayoedu tom fisk  twodthree hundred and thirtyseven stm  fivefour thousand three hundred and fortyone
subject re ati ultra pro drivers
newssoftware vaxvms vnews onefortyone    
replyto fiskmayoedu
organization university of arizona mis department  mosaic group
lines twenty

in article  jrobertsuxfourcsouiucedu robertson writes
does anybody know the ftp site with the latest windows drivers for the ati
gup
thanks
 
the latest driver release is fiftynine and can be found at ftpcicaindianaedu
in the pubpcwinthree directory structure as profiftyninezip  i checked with atis
bbs last nite and there were no releases past fiftynine

we have the ati local bus card and i noticed that i get garbage around the
edges of a window when i move it  has anybody else noticed this also

tom

thomas b fisk            internet fiskmayoedu
mayo clinic                if you do not know where    voice five hundred and seven two hundred and fiftyfivefour thousand three hundred and fortyone
two hundred first street sw       you are going you will never   fax five hundred and seven two hundred and fiftyfivefive thousand four hundred and eightyfour
mail stop twodthree hundred and thirtyseven stm             get there         
rochester mn  fiftyfive thousand nine hundred and five    

",comp.os.ms-windows.misc
"from jboroenterprisebihharvardedu jason boro
subject two pcs chair  typewriter in boston
organization center for clinical computing  boston ma
lines twentyseven
distribution world
nntppostinghost cheeverbihharvardedu

one ibm pstwo two hundred and eightysix thirty meg hd onefortyfour disk drive threefive extended keyboard mouse
   mousepad dos dosshell excel windo s word amipro gre studyware
   five hundred  bo

two  zenith date systems supersport laptop computer
    w one hundred and twentyv ac recharger model one hundred and fiftythree hundred and eight sixty hz
    dos fourzero
    two disc drives for threefive floppy
    carrying case manuals
    three hundred and fifty  bo

three  two leather desk chairs  one black two hundred two brown one hundred and fifty or both for
three hundred

four  olivetti manual typewriter tropical model
    incl characters for typing in italian language
    one hundred

please reply via email or call me at my home number  six hundred and seventeen two hundred and seventysevennine thousand two hundred and thirtyfour

thanks
jason


 jason boro  jboroenterprisebihharvardedu 
 center for clinical computing  boston ma  six hundred and seventeen seven hundred and thirtytwofive thousand nine hundred and twentyfive 

",misc.forsale
"from vvltwohgalenmedvirginiaedu victor v levenson
subject help how to get a scumster
summary need advice 
keywords hd cashcheck no delivery
organization university of virginia
distribution usa
lines thirtyfour


hi everyone


i need an advice on what is the best way to get a scumster

several weeks ago i posted an article on behalf of a friend who wanted
an external hd for mac the scumster  rep  called my friend and
they agreed on a price my friend unexperienced and not too fluent in
english paid by check requesting rep to call him back when the check
arrives and the hd is send well the check was cashed threetwentyfour and that is
that phone  that rep gave is on the answering machine all the time
and there is no reaction when the message is left email address does not
bounce but again there is no answer i know that rep is a student at
university of delaware i have his email address his us postal address
and his  phone the question is what is the best way to proceed

thanks in advance for any advice

sincerely
victor levenson vvltwohvirginiaedu

ps the reason i did not put reps full name is that i still hope


pps if i get enough responses i will post a summary maybe even on a
regular basis

vl



drvictor vlevenson               tel eight hundred and four nine hundred and twentyfour two thousand three hundred and seventy lab
dept of biochemistry              internet vvltwohvirginiaedu
",misc.forsale
"from jchenwindbellcorecom jason chen
subject re glutamate
nntppostinghost windbellcorecom
organization bellcore
lines thirteen

in article oneqrsrsixdfiftynineaccessdigexnet kflaccessdigexcom keith f lynch writes
in article  sherbbncom lawrence d sher writes
 from the nejmed  editorial  the dicarboxylic amino acid glutamate
 is not only an essential amino acid 

glutamate is not an essential amino acid  people can survive quite well
without ever eating any

there is no contradiction here it is essential in the sense that your
body needs it it is nonessential in the sense that your body can
produce enough of it without supplement

jason chen
",sci.med
"from dzkcsbrownedu danny keren
subject suicide bomber attack in the territories 
organization brown university department of computer science
lines twentytwo

               attention israel line recipients
 
                    friday april sixteen one thousand nine hundred and ninetythree
 
 
two arabs killed and eight idf soldiers wounded in west bank car
bomb explosion
 
israel defense forces radio galei zahal reports today that a car
bomb explosion in the west bank today killed two palestinians and
wounded eight idf soldiers the blast is believed to be the work of
a suicide bomber radio reports said a car packed with butane gas
exploded between two parked buses one belonging to the idf and the
other civilian both busses went up in flames the blast killed an
arab man who worked at a nearby snack bar in the mehola settlement
an israel radio report stated that the other man who was killed may
have been the one who set off the bomb according to officials at
the haemek hospital in afula the eight idf soldiers injured in the
blast suffered light to moderate injuries
 

danny keren
",talk.politics.mideast
"from mcguireutkvxutkedu michael a mcguire
subject re two questions about the centris six hundred and fiftys ram
organization university of tennessee computing center
xnewsreader versaterm link voneone
distribution usa
lines twentyseven

in article one thousand nine hundred and ninetythreeaprsixteenseventyfive thousand eight hundred and twentytwotwentytwo thousand one hundred and twentyonegalileoccrochesteredu
hlswltduhuraccrochesteredu dave hollinsworth wrote
with a little luck i could own a csix hundred and fifty sometime in the near future and
so i was just wondering if someone could clear these two questions up for me

one  what speed simms does the csix hundred and fifty needwant  i know that it needs eightyns
vramnot sure for the main ram


sixtyns seventytwo pin simms

two  i have heard two conflicting stories about the total expandibility of the
csix hundred and fiftys ramone hundred and thirtytwo and one hundred and thirtysix megs  which is true  perhaps another phrasing
would be better  does the eight meg version come with all eight megs on the logic
board or four megs  a four meg simm

two configs fourmb  eightmb in each case the memory is soldered on the board
leaving the four simm sockets open one hundred and thirtytwomb is the total addressable memory for a
six hundred and fifty

just wondering



michael a mcguire 
mcguireutkvxutkedu
utcc  user services
",comp.sys.mac.hardware
"from jsleddssdcsasupennedu james sledd
subject afterlife
organization social science computing
lines twentythree

here is another way of looking at it

when we die we are released from the arc of time and able
to comprehend our lives in toto  to visit each moment in
time sequentially or all at once but not able to alter the
actions thoughts or feelings we hadhavewill have in this 
life

from that perspective i posit that all will have direct knowledge
of god and be able to recognize at each moment of time wether
we were doing what we ought  that the experience of having
lived a life far from god will be an eternal torment  that 
having lived a life of grace will be an eternal joy  that the 
resurrection of the body comes not from any physical reconstitution
of our present forms but knowledge of our present forms by our
fully cognizant souls

as an aside  if we were to be restricted for all time to
our present form would you opt for immortality

james sledd

think in n dimensions  listen for the voice of god
",soc.religion.christian
"from radleygibbsoituncedu keith radley
subject electronics
summary vcr and amp
nntppostinghost gibbsoituncedu
organization university of north carolina at chapel hill
distribution usa
lines eighteen

curtis mathes vhs vcr remote included and it works with universal remotes
 two heads works great but i replaced it with a stereo vcr
 paid three hundred years ago will sell for one hundred and twentyfive delivered obo
 
radio shack stereo amp  two inputs tone and left and right volume  speakers
 not included  compact twelvew unit for twenty plus shipping  great for amiga
 stereo output or soundblaster output
 
if you are interested in either of the above mail me keith at
radleygibbsoituncedu or call me at nine hundred and nineteennine hundred and sixtyeightseven thousand seven hundred and seventynine

i did have these sold but both deals fell thru so if you are still
interested in either email or call me
        
             major computer science              eith radley
            minor     english              radleygibbsoituncedu
           computer   amiga three thousand           university of north carolina

",misc.forsale
"from genejackatakraidernet gene wright
subject mac portable internal fax modems
organization jacks amazing cockroach capitalist ventures
lines eight

does anyone know where i can still get an internal fax modem for the 
original mac portable i know they were made for a while by several 
manufacturers but i cannot find them now thanks for your help
gene wright


     genejackatakraidernet gene wright
jackatakraidernet   six hundred and fifteen three hundred and seventysevenfive thousand nine hundred and eighty 
",comp.sys.mac.hardware
"from hoviguxacsouiucedu hovig heghinian
subject re the republic of turkey sold four hundred tones of armenian bones in one thousand nine hundred and twentyfour
keywords april twentyfour one thousand nine hundred and ninetythree seventyeightth anniversary of the turkish genocide of armenians
organization university of illinois at urbana
lines fortytwo

dbdurartusdpaorg david davidian writes

on the seventyeightth commemorative anniversary of the turkish genocide of the armenians
we remember those whose only crime was to be armenian in the shadow of an 
emerging turkish protofascist state in their names we demand justice

in april one thousand nine hundred and fifteen the turkish government began a systematically executed 
depopulation of the eastern anatolian homeland of the armenians through a 
genocidal extermination this genocide was to insure that turks exclusively
ruled over the geographic area today called the republic of turkey the 
result onefive million murdered thirty billion dollars of armenian property stolen
and plundered this genocide ended nearly threezero years of armenian civilization
on those lands today the turkish government continues to scrape clean any
vestige of a prior armenian existence on those lands todays turkish
governmental policy is to rewrite the history of the era to manufacture
distortion and generate excuses for their genocide of the armenian people in 
the face of refutation ad nauseam the turkish historical society and cronies 
shamelessly continue to deny that any such genocide occurred this policy 
merely demonstrates that in the modern era genocide is an effective state 
policy when it remains unredressed and unpunished a crime unpunished is a 
crime encouraged adolf hitler took this cue less than twentyfive years after the 
successful genocide of the armenians

  

armenians demand justice                              ermeniler adalet istiyor

 
david davidian dbdurartusdpaorg    armenia has not learned a lesson in
sdpa center for regional studies   anatolia and has forgotten the 
po box three hundred and eightytwo thousand seven hundred and sixtyone                        punishment inflicted on it  fourfourteenninetythree
cambridge ma two thousand two hundred and thirtyeight                      late turkish president turgut ozal 
to which i say
hear hear  motion seconded

hovig


 
hovig heghinian
university of illinois at urbanachampaign
department of computer science
",talk.politics.mideast
"from morleysuncadcamosunbecauseca mark morley
subject vga mode thirteenh routines available
nntppostinghost suncadcamosunbecauseca
organization camosun college victoria bc canada
xnewsreader tin oneone plfour
lines thirtyone

hi there

i have made a vga mode thirteenh graphics library available via ftp  i originally
wrote the routines as a kind of exercise for myself but perhaps someone
here will find them useful  they are certainly useable as they are but
are missing some higherlevel functionality  they are intended more as an
intro to mode thirteenh programming a starting point

 the library assumes a three hundred and eightysix processor but it is trivial to modify it
 for a two hundred and eightysix  if enough people ask i will make the mods and repost it as a
 different version

the routines are written in assembly tasm and are callable from c  they
are fairly simple but i have found them to be very fast for my purposes
anyway  routines are included to enter and exit mode thirteenh define a
virtual screen put and get pixels put a pixmap rectangular image with
no transparent spots put a sprite image with seethru areas copy
areas of the virtual screen into video memory etc  i have also included a
simple c routine to draw a line as well as a c routine to load a two hundred and fiftysix
color gif image into a buffer  i also wrote a quickndirtytm demo program
that bounces a bunch of sprites around behind three windows

the whole package is available on spangcamosunbecauseca in pubdosvglzip 
it is zipped with pkzip twofourg

it is completely in the public domain as far as i am concerned  do with
it whatever you like  however it would be nice to get credit where it is due
and maybe an email telling me you like it if you do not like it do not bother

mark
morleycamosunbecauseca
",comp.graphics
"from rooidutecathreeettudelftnl mark de rooi
subject calculating a transformer  help needed
originator rooidutecathreeettudelftnl
nntppostinghost dutecathreeettudelftnl
replyto rooidutecathreeettudelftnl mark de rooi
organization delft university of technology dept of electrical engineering
lines eighteen

i want to convert a five hundred volt sinewave with frequency between one khz
and ten khz to a ten volt sinewave with the same frequency by
means of a transformer the secondary current will be six a six hundred ma

what kind of transformer should i use ferrite
can i buy one if so i need a partnumber and supplier
if i cannot buy one how do i go about winding one myself
what core do i use how big must it be in order not to saturate
what thickness copper wire how many turns etc

i know little about analog electronics so i hope some kind
soul here will help me out
pointers to relevant databooks will also be highly appreciated

thanks

mark de rooi
rooitpdtnonl
",sci.electronics
"from curtisscsundnodakedu chuck curtiss xthree thousand two hundred and eightynine
subject athena widgets
organization university of north dakota grand forks nd
lines five
nntppostinghost agassizcasundnodakedu
xnewsreader tin version oneone pleight

where do i find the athena widgets that are needed for xtdmtwofoureight 

thanks in advance


",comp.windows.x
"from ihnogenericskasuborg ihno krumreich
subject cdrom drives
summary hit list of the most sold cdrom drives without scsiinterface
keywords cdrom drives
organization synerix gmbh karlsruhe
lines twentythree

has someone a list of cdroms with no scsiinterface and if known
how much they are present in the market

please mail direcktly as i am not reguarly reading the group

i will post a summary if wanted


thanks

ihno


ihno krumreich        phone fortynine seven hundred and twentyone nine hundred and fiftyfive two hundred and fiftythree zero        you   you n   n  iii  x   x
synerix gmbh          email ihnogenericskasuborg you   you nn  n   i    x x
bach strasse twentyfour       fax   fortynine seven hundred and twentyone fiftynine two eleven         you   you n n n   i     x
dwseven thousand five hundred karlsruhe twentyone                                  you   you n  nn   i    x x
                                                        uuu  n   n  iii  x   x
 


ihno krumreich        phone fortynine seven hundred and twentyone nine hundred and fiftyfive two hundred and fiftythree zero        you   you n   n  iii  x   x
synerix gmbh          email ihnogenericskasuborg you   you nn  n   i    x x
",comp.sys.ibm.pc.hardware
"from whitcarsonyouwashingtonedu john whitmore
subject re what do nuclear sites cooling towers do
articleid shelleyoneqngqlinnnpeight
organization university of washington seattle
lines twentyfive
nntppostinghost carsonyouwashingtonedu

in article  johnevcdhpcom john eaton writes
seightyseven million two hundred and seventyone thousand and seventysevenswalkermanfifty swalkerutseduau wrote

during the nuclear fission reaction the uranium fuel can get hot enough
to melt when this happens the liquid uranium is pumped to the cooling
tower where it is sprayed into the air 

	nonsense  first the uranium fuel is sealed in zirconium
alloy cylinders which do not melt in any circumstances short of 
major failure of the power plant  second the primary water
that circulates inside the reactor core is never pumped into the
cooling tower it is the secondary water cycle that goes 
through the cooling tower  third liquid uranium would burst
into flame on contact with air

contact with the cool outside air
will condense the mist and it will fall back to the cooling tower floor
there it is collected by a cleaning crew using shop vacs and is then
reformed into pellets for reactor use the next day

	cleaning crew working in a mist of uranium  this is a
toxic heavy metal even if it were not radioactive  should not there
be some smileys here  or frowneys 

	john whitmore
",sci.electronics
"from karrcscornelledu david karr
subject re bmw moa members read this
organization cornell univ cs dept ithaca ny fourteen thousand eight hundred and fiftythree
lines nineteen

in article  chris steinbroner  writes
wm l ranck ranckjoesbarccvtedu wrote
 as a new bmw owner i was thinking about signing up for the moa but
 right now it is beginning to look suspiciously like throwing money
 down a rathole

 i am going to
let my current membership lapse when it is
up for renewal

 hesh

in my case that is not for another three years so i would appreciate any
hints on what will keep the organization in business that long  and
preferably longer of course and worth being part of

 david karr karrcscornelledu


",rec.motorcycles
"from wilfredhansencscmuedu
subject cfp andrew technical conference
organization carnegie mellon pittsburgh pa
lines sixtyone
nntppostinghost enterpoopmitedu
to xannounceexpolcsmitedu

reminder   plan now for the andrew conference
date the dates are as noted below  we have not changed them
submission extension   we are still accepting papers

tutorial topic  
	converting andrew source code to c

this tutorial will discuss the steps necessary to convert a site from c
extended with classc to c  conversion of the source code requires
only a couple of steps
	run the converter
	fill in missing type information
describing this will not take long  the remainder of the day will be
spent learning how to write objects in c and practicing



one thousand nine hundred and ninetythree andrew technical conference and consortium annual meeting
june twentyfourtwentyfive one thousand nine hundred and ninetythree
carnegie mellon university
pittsburgh pa

the conference will be held on the last thursday and friday in june  a
tutorial will be on thursday the twentyfourth and the conference proper on the
twentyfiveth with the annual meeting at the dinner on the evening between the
two days  all conference attendees are welcome at the annual meeting
though only consortium members will be able to vote

this years theme is 

	application construction by nonprogrammers

much of the effort on x toolkits has been aimed at programmer
construction of applications  there have however been some excellent
uims systems built on top of x  papers addressing the theme will
consider questions such as
	what is needed for application construction by nonprogrammers
	can we avoid programming altogether or is a simple language needed
	is it sufficient to create applications or must users be able to
create new widgets
	should widgets and applications be able to print themselves

your participation in the conference is welcome  papers are appropriate
on the theme or any aspect of the andrew user interface system including

	applications
	experience with users
	new objects
	reviews of and proposals for revision of 
		internal andrew protocols

we expect to have an rssix thousand with video projector available if you would
like to do a demonstration  

paper proposals should be submitted by fifteen may one thousand nine hundred and ninetythree
acceptance will be one june with final papers due by fifteen june

send papers via electronic mail to wjhandrewcmuedu

fred hansen
director andrew consortium
",comp.windows.x
"from julieeddiejplnasagov julie kangas
subject re is message sensitivity superstition
nntppostinghost eddiejplnasagov
organization jet propulsion laboratory pasadena ca
lines thirtyfour

in article  michaeliastateedu michael m huang writes
message is common in many food we eat including chinese though some oriental
restaurants might put a tad too much in them  i have noticed that when i
go out and eat in most of the chinese food restaurants i will usually get
a slight headache and an ununsual thirst afterwards  this happens to many
of my friends and relatives too  and heh we eat chinese food all the
time at home  but we do not use message when we are cooking for ourselves

so when we put one and one together it can be safely assumed that
message may cause some allergic reactions in some people

stick with natural things  message does not do body any good and possibly
harms for that matter  so why bother with it  taste food as it should
be tasted and do not cloud the flavor with an imaginary cloak of message

as i understood it message is natural  is not it found in 
tomatoes

anyway lots of people are terribly allergic to lots of natural
things peanuts onions tomatoes milk etc  just because something
is natural does not mean it will not because problems with some folks

as for how foods taste  if i am not allergic to message and i like
the taste of it why should not i use it  saying i should not use
it is like saying i should not eat spicy food because my neighbor
has an ulcer

people have long modified the taste of food by additives whether
they be chiles black pepper salt cream sauces etc  all of these
things cloud the flavor of the food  why do we bother with them
how should food be tasted  is not it better left to the diner

julie
disclaimer  all opinions here belong to my cat and no one else
",sci.med
"organization university of illinois at chicago academic computer center
from 
subject re harry caray
distribution na
lines seventeen


last night bill veeck cam to me in my dreams and this is what he said

cubs suck cubs suck cubs suck cubs suck cubs suck cubs suck cubs suck
cubs suck cubs suck cubs suck cubs suck cubs suck cubs suck cubs scuk
cubs suck cubs suck cubs suck cubs cuck cubs suck cubs suck cubs suck
cubs suck cubs suck cubs suck cubs suck cubs suck cubs suck cubs suck
cubs suck cubs suck cubs suck cubs suck cubs suck cubs suck cubs suck

oh yeah he aqlso added that harry is a drunken idiot who shoulda
stayed in st louis where his heart is but also added that fair weathered
fans all like to be together  i guess this is the reason harry is now
a cub fan bud man  note he never really left st louis

jim walker

go sox cubs suck
",rec.sport.baseball
"from kavehgatekoicorpsgicom kaveh smith 
subject jewsislam  dr frankenstien
nntppostinghost gatekoicorpsgicom
replyto kavehgatekoicorpsgicom kaveh smith 
organization silicon graphics inc mountain view ca usa
lines fortynine

i have found jewish people very imagentative and creative jewish religion was the foundation for christianity and
islam  in other words judaism has fathered both religions now islam has turned against its father i may say
it is ironic that after communizem threat is almost gone religion wars are going to be on the raise 
i thought the idea of believing on one god was to unite all man kind how come both jews and islam which believe
on the same god the god of ebrahim are killing each other is this like dr frankenstiens story
how are you going to stop this from happening how are you going to deal with so many muslims nuking them 
would distroy the whole world would god get mad since you have killed his followers you believe on the same
god same heaven and the same hell after all what is the peacefull way of ending this saga


man kind needs religion since it sets up the rules and the regulations which keeps the society in a healthy state
a religion is mostly a sets of rules which people have experienced and know it works for the society
the praying keeps the sole healthy and meditates it god does not care for man kinds pray but man kind hopes
that god will help him when he prays
religion works mostly on the moral issues and trys to put away the materialistic things in the life but the 
religious leaders need to make a living through religion so they  may corrupt it or turn it to their own way to
make their living ie muslims have to pay  twenty percent of their income to the mullahs i guess the rabie  gets his
cut too 

is in it that religion should be such that everybody on planet earth respects each other be good toward each other
helps one another respect the mother nature is in that heaven and hell are created on earth through the acts 
that we take today  is in it that within every man there is good and bad he could choose either one then he will
see the outcome of his choice  how can we prevent man kind from going crazy over religion how can we stop
another religious killing field under poor gods name what are your thoughts do you think man kind would
to come its senses before it is too late


ps on the side

do you think that moses saw the god on mount sina why would god go to top of the mountain he created
the earth he could have been anywhere why on top the mountain was it because people thought to see god
you have to reach to the skiesheavens why god kept coming back to middle east was it because they created
god through their imagination  is that why jewish people were told by god they were the chosen ones

profit mohammad was married to khadijeh she was a jewish she taught him how to trade she probably taught
him about judaism quran is mostly copy right of taurah sp old testement do you think god wrote quran
makeh was a trade city before islam do you think it was made to be the center of islamic world because mohammad
wanted to expand his trade business is that why  god has put his house in there 

i think this religious stuff has gone too far all man kind are going to hurt from it if they do not wise up
look at david koresh how that turned out i am afraid in the bigger scale the jews and the muslims will
have the same ending

religion is needed in the sense to keep people in harmony and keep them doing good things rather than
plotting each others distruction  there is one earth one life and one god let us all man kind be good toward
each other

god help us all
peace
",talk.politics.mideast
