text,label
bloodsuckers has the potential to be a somewhat decent movie the concept of military types tracking down and battling vampires in space is one with some potential in the cheesier realm of things even the idea of the universe being full of various different breeds of vampire all with different attributes many of which the characters have yet to find out about is kind of cool as well as to how most of the life in the galaxy outside of earth is vampire i am not sure how the makers meant for that to work given the nature of vampires who the hell they are meant to be feeding on if almost everyone is a vampire i do not know as it is the movie comes across a low budget mix of fireflyserenity and vampires movies with a dash of aliensthe action parts of the movie are pretty average and derivative particularly of serenity but passable they are reasonably well executed and there is enough gore for a vampire flick including some of the comical bloodspurting variety there is a lot of character stuff most of which is tedious coming from conflicts between characters who mostly seem like whiny immature arseholes primarily cowboy dude and asian woman there are a few character scenes that actually kind of work and the actors do not play it too badly but it mostly slows things down a nice try at fleshing the characters out but people do not watch a movie called bloodsuckers for character development and drama the acting is actually okay michael ironside hams it up and is as fun to watch as ever and at least of a couple of the women are hot the space sfx are not too bad for what is clearly a low budget work the story is again pretty average and derivative but as i said the world created has a little bit of potential the way things are set up bloodsuckers really does seem like the pilot for a tv series character dynamics introduced the world introduced but not explored etc the film does have a some highlights and head scratching moments the kind of stuff that actually makes these dodgy productions watchable the scene where our heroes interrogate a talking sock puppet chestburster type creature hilarious  the sex scene wtf indeed the credit and michael ironside as muco the most annoying aspect of it all though is the really awful and usually inappropriate pop music they have playing very loud over half the scenes of the movie it is painful to listen to and only detracts from what is only average at bestbasically an okay watch is you are up for something cheesy even if it is just for the chestburster scene,0
movies have put me to sleep before but no movie has ever done that twice so it took me three sittings actually to finish it the dialog was bad women spoke stiltedly and the men were caricatures and two of the supposedly japanese women looked chinese had chinese names and spoke with clearly chinese accents i am still trying to figure out why the emmenthal men were sexually wrapped up with each other ten minus eight onetwo equals a tough choice do i give this movie a rating of one or twomovies have put me to sleep before but no movie has ever done that twice so it took me three sittings actually to finish it the dialog was bad women spoke stiltedly and the men were caricatures and two of the supposedly japanese women looked chinese had chinese names and spoke with clearly chinese accents i am still trying to figure out why the emmenthal men were sexually wrapped up with each other ten minus eight onetwo equals a tough choice do i give this movie a rating of one or two,0
it is obviously illegal pedophiles pray on stuff like this how did they get away with making such a movie this movie is all summed up in one word sick where do people get off making and watching these kinds of films as i was watching the movie i did not actually think they would allow this kid that is say maybe twelve if that actually sleep with this woman sorry if this is a spoiler to you but i would have rater not seen this where has the sanity of these people gone maybe the makers of this movie are pedophiles our society today is filled with all types of sexual predators that pray upon children yet film makers make these types of movies that do nothing but provoke this type of behavior i noticed that on a previous comment someone asked if there was a version where it showed them naked this is a kid here and someone is asking something like this what is wrong with this picture,0
i am a huge fan of the comic book series but this movie fell way below my expectations i expected a heavy metal two thousand kind of feel to itslow moving bad dialogue lots of bloodbut this was worse than anything i could have imagined the plot line is almost the same as the comic but the good points pretty much stop there the characters do not have the energy or spirit that drew my attention in the comic series the movie only covers a small portion of the comic and the portion used is more slow and boring than later parts the focus in the movie is on the insignificant events instead of the more interesting overall plot of the comic bookwith the right people working on this project it could have been amazing sadly it was not that way so now there is yet another terrible movie that few will see and even fewer will love my copy will surely collect dust for years until i finally throw it out,0
if you like gangster type of movies then this is the first one you should buy or at least rent al pacino his performance is top notch and the story is classic ten  ten  why is not this movie in the top two hundred and fifty list,1
while the threed animation the highlight of the show did it is job well most other elements fell flat it was as though the filmmakers thought well it is going to be threed so we do not have to work that hard on the plot or character development and the fact that it is a childrens movie is absolutely no excuse the public is drawn to three dimensional characters shrek nemos dad just as much as they are drawn to three dimensional graphics the only dimension any of the main characters showed was two dimensional scooter who twists the plot from time to time with his compulsion to eat everything in sightand the absolute kicker buzz aldrins appearance at the very end after watching a very robotic cartoon version of the same historical figure for an hour and half comes on the screen and ruins everyone is good time by calling the films main characters contaminants and announcing that the situation put forth on screen was actually an impossibility did you just want to tell the kids the easter bunny and santa claus do not exist while you are at it,0
ariauna albright is a really good actress but why she participated in this lame written travesty is a mystery what could have been entertaining winds up as classic boredom the unique thing about ariauna is that she can act as well as look real sexy as opposed to her partner lilith stabs who looks fine but it is obvious she spent the money for acting school at the spa or beautician this was a production that cried out for some t  a  with a imaginative script writer could have achieved it in the flow of things however ariauna does what she can under the circumstances  to a extent salvages her reputation the tempe company should be aware that when you dress two attractive women in skimpy fetish cop uniforms the viewers will expect some fetish play  t  a nough said,0
it is a strange thing to see a film where some scenes work rather weakly if only in comparison to other films in its legacy and others in a subplot or supporting story are surprisingly provocative and strong sudden impact is one of those cases where clint eastwood as starproducerdirector shows when he can be at his best or at his lessor of times when dealing with a crimemysterydetective story in his dirty harry fame we get that make my day line and unlike in the first film where his do i feel lucky speech was playful and cool the first time and the second time at the end tough as nails here it is switched around he gets into another shamble with the department as usual when he tries to fight crime his way in particular with a diner robbery inspiration for pulp fiction and with a high speed pursuit with a senior citizen bus he is told to take a vacation and that is the last thing on his mind this whole main plot is not very convincing aside from the expectancy of the story and lines which just adds to the frustration but soon his story merges with the subplot that eastwood develops from the startenter sandra lockes character jennifer spencer whom we soon learn after some appropriately mysterious scenes that she and her shy sister were victims of a cruel unjust sexual assault err outright rape and is sleekly undercoverlike getting revenge her scenes and story are the strongest parts of the film the most intense and finally when it goes into callahans storyline he is getting facts in the same small town she is in on a murder the film finally finds a focus between eastwoods classic form of clearly defined good vs evil though sometimes blurred to be sure eastwood films the flashbacks not to say too much about them expertly in a fresh experimental style the trademark lalo schifrin score is totally atmospheric in these scenes and in others it almost seems like a couple of times an arthouse sensibility has crept into eastwoods firmly straightforward storytelling style which helps make the film watchableit is a shame though that in the end it goes more for the expectable or maybe not expectable points and until the third act callahan does not have much to do except his usual it is smithwessonand me shtick however with locke he gets out of her a very good performance more subtle and touching than the one in the gauntlet and an exciting climax at an amusement park in a way i do and do not agree with eberts remark that it is like a music video in eastwoods style here i admit there is comparisons with the simplicity of both the directness but the scenes where eastwood does break form are superior to those of any music video it is cheesy it is hardedged it is not up to par with the first two harry pictures but hey there could be worse ways to spend a couple hours with the master of the fortyfour,1
the sunshine boys was the hilarious one thousand nine hundred and seventyfive screen adaptation of neil simons play about a retired vaudevillian team played by walter matthau and george burns who had a very bitter breakup and have been asked to reunite one more time for a television special or something like that the problem is that the two still hate each other and want nothing to do with each other richard benjamin appears as matthaus nephew a theatrical agent who has been given the monumental responsibility of making this reunion a reality this warm and winning comedy is a lovely valentine to a forgotten form of entertainmentvaudeville and it works mainly thanks to one of neil simons better screenplays and outstanding work by matthau burns and benjamin burns won the best supporting actor oscar for this but i think matthau walks away with this film with his flawlessly hilarious performance as willy clark matthau was nominated for best actor but did not stand a chance against nicholson for one flew over the cuckoos nest however in another year this was an oscarworthy performance matthau commands the screen and there is not a false note in this beautifully timed performance the scene where he is auditioning for a potato chip commercial and cannot get the name of the product right is a classic the sunshine boys is a warm and winning neil simon comedy which shines thanks to unbeatable chemistry between matthau and burns,1
this is a review of the wizard not to be confused with the wiz or mr wizard the wizard is a lateeighties film about a seriously silent boys ability to play video games and walk during the entire opening credits the wiz is an unnecessary update of the wizard of oz and mr wizard is that guy that attached one hundred straws together and had some kid drink tang out of itnow that we have gotten all that out of the way let me say this there is really no reason to see this movie it is simply a one hundred minute nintendo commercial designed to capitalize on the powerglove the legend of zelda and super mario brothers three i use the word designed in the loosest sense possible because it seems like this movie was written over a weekend by a crack team of people who had never played nintendo and directed by a man with less sense of style than my grandmother maybe if the writer and director sat down and actually played some games together they would realize that they were about to film total rubbish and instead go to vocational school to learn how to install car stereosi hope that this has been an enlightening experience for you it sure has not been for me in fact i think i might have lost a few braincells in the act of watching this movie and writing about it next time you are at the video store and you see the the wiz the wizard and the wizard of oz all sitting there on the shelf in a pretty little row give them all a miss and play duck hunt instead,0
one of the most boring slashers ever if you can even call it that i would not watch this if it even ended up being some kind of porno movie which it completely resembles the fact that you are watching a small group of middleaged people in the woods is really unbearable they made these kinds of movies for teens so who were they really aiming for when they made this sleepfest my favorite part of this movie is the cover art and it is the only reason i chose to seek out this movie which happened to be part of a suspense classics fifty movie pack and after seeing the other movies in this fifty pack you will realize that it belongs nowhere else so if you are in the mood for a decent slasher in the woods i recommend just before dawn and the final terror,0
i was very unimpressed with cinderella two and jungle book two but this is possibly worse than both titles first of all i did not like the animation very saturdaymorningcartoon only worse in some scenes i liked some of the characters namely thunderbolt and patch but the other characters like cruella were mediocre cruella was truly villainous in the original but she lost her quality in the sequel what she said was nothing at all to write home about and her animation was kind of ugly also her artist companion lars was a joke to be honest with you and roger seemed to have quit smoking overnight the voice talents were very good though especially barry bostwick as thunderbolt with the exception of jodi benson the accent ruined it for me there were some good moments but the whole plot seemed bloated for me and highly suggestive of an extended tv episode all in all a hugely disappointing sequel to the most memorable of the sixtys disney movies along with jungle book sorry i can only give this a threeten it just was not my cup of tea bethany cox,0
for me this is a story that starts with some funny jokes regarding franks fanatasies when he is travelling with a staircase and when he is sitting in business meetings the problem is that when you have been watching this movie for an hour you will see the same fantasiesfunny situations again and again and again it is to predictable it is more done as a tv story where you can go away and come back without missing anythingi like felix herngren as frank but that is not enough even when it is a comedy it has to have more variations and some kind of message to it is audience,0
ruby in paradise is a beautiful comingofage story about a young woman ruby lee gissing escaping her stifling roots to become herself although the title character is played artfully by the gorgeous ashley judd  in likely her first movie role albeit one to be quite proud of  the emphasis is not upon becoming somebody a la the next madonna whether jesus mother or the lurid attentionhungry singerit instead emphasizes following ones instincts and being somewhat introspective about them to grow into ones ideal adult self note this is not an action movie it uses an occasional voiceover narration by ms judd while writing in her journal  and oh i see i have just lost the male half of the readers out there but be patient with this beautiful movie where we learn that ones bliss can be discovered in  oh i do not know carrying water and chopping woodactordirectorwriter todd field who played nick nightingale in eyes wide shut costars as ruby lees noble love interest one who helps her heal her idea of relationships implanted from youthbut not even his character is the answer for ruby lee there is no external hero imposed upon her the ultimate message is that we are responsible for ourselves writerdirector victor nunez who also wrotedirected ulees gold did an amazing job showing a young woman growing into herself  confronting ageold challenges of good v evil along the waythe supporting cast is also stellar and the music used particularly the cuts by chanteuse sam phillips whom i hear is the wife of t bone burnett is right on  most especially trying to hold on to the earth now when i hear the first few chords of that song tears spring to my eyes pavlovian and unbidden  not sure if it is the music or the indelible connection to the movies quiet charming message of empowermentthis movie is highly recommended for any young person trying to find hisher way for any woman of any age it is a must see the downside it is not on dvd except in spanish we learned however that it is legal to make one copy of a vhs version which can be readily found online my beloved husband found someone with a vhs copy and got a dvd copy made for me although this treasure of a movie occasionally pops up onair  on an indie channel usually  you cannot count on that when you might need it most as a tonic to soothe the pressures of the world so buy a copy for yourselfthis movie should have a major rerelease and it would if i were queen of hollywood figgy jones,1
this is at least the third remake of this movie so if while watching it there is a sense of deja vu do not be surprised all they did was change the setting of the story and tell it differently but the differences are not significant and it does not get any better because the plot is flawed to begin with it never works and like its predecessors the acting is mediocrethe plot has a unique ending which will surprise any one who has never seen the movie before but the ending does not fit the story had this movie ended ten minutes earlier it would have worked and have been very satisfying and i would have thought it more worthwhile but here is the spoiler and that in the end crime does pay because the criminal is not caught i never like this message resulting from a movie,0
at least it is not full of sensless violence or fluff it is also not very full of thought or a smooth storyline this story had some potential but the director appears to have lost site of the green the story is disjointed and goes off in strangedirections to no conclusion i also do not believe the director spent much time around a golf country club either some of the depictions are absurd not very engaging,0
who me no i am not kidding that is what it really says on the video caseplot short version pretty woman stands around smiling this for some reason makes all men kill each otherfind arielwhere is arielcannot find ariel she is right behind you you idiotmost of what can be said about this horrendous little space opera has already been said looks likea bunch of corny actors playing mostly convicts come in after the first selection of actors is knocked off very quickly then they get knocked off in the same way every scene is broadcast nearly fifteen minutes in advance perhaps it was a drawing of straws to see which actors had the most screen time and bigger pay check the alien virushologramvr witchglitch seems physically powerless and does not do a thing why cannot she just stay in the computer instead of doing her teleporting vampire routine actually it would have been more interesting if she had been a vampire or doing more than just standing around looking at people which is all she ever does this is enough to make all the men kill each other go figurethis is not really a space flick there are far more shots of the old western trail one thousand nine hundred and fiftys easy rider trail film noirs night club scene even a jog on the beach in fantasyland none of which has any real depth or even makes any sense the night club scene is in black and white of course worked with the wizard of oz does not work so well here this is probably a good thing as those few shots they do show of space are depressingly silly you will probably cry during those moments especially upon seeing that swirling space ship which looks about three inches longnothing is felt for any of the characters not because they are convicts or have no personality but because they are in serious need of acting lessons except for billy dee williams who really does look depressed and at a loss probably by being in this workthis is one of those movies that when viewed with friends is going to cause some extremely loud silences especially when the nerd throws out his attempt at comic oneliners including the line about frenchkissing a meteor did i hear that right perhaps notthe original virtual reality girls get killed which means nothing as they are not even real to begin with well the other characters are not either but that is beside the point hahawhat is kind of funny is that the scene that graces the video case is some sort of skullhorroralien looking thing green filter added on top of that to give it more of auhgreen look which is actually the android after he gets killed and ultimately has nothing to do with anything else afootanother odd deal i noticed whenever there is an explosion at least on my cheap dvd copy everything becomes highly pixelated i do not mean a little pixelated i mean huge blocks about onesixteenth the size of the screen wow,0
not the most successful television project john cleese ever did strange case has the feel of a first draft that was rushed into production before any revisions could be made there are some silly ideas throughout and even a few clever ones but the story as a whole unfortunately does not add up to mucharthur lowe is a hoot though as dr watson bionic bits and all good lord,1
i loved the original scary movie i am a huge fan of parody it is my favorite form of humor it is sometimes regarded as the most intelligent form of humor the wayans boys seemed to grasp that concept perfectly in the original film then temporarily forgot it when making the sequel i think the wayans are a family of comical geniuses alas even geniuses make mistakesthe movie begins with promise i liked the exorcist parody especially the come on out ma gag now that is wayansquality material but other than that i can only think of two other times i laughed one when tori spelling is seduced in the middle of the night by a spirit then becomes clingy and starts talking about marriage with him meanwhile he is saying it was just a booty call that was kind of funny two the save the last dance parody where the cindy character inadvertently beats up a girl while practicing her new moves but even the shortlived giggles are no match for the sidesplitting laughs of the first scary moviethe rest of the movie is pure trash filled with cheap grossout gags jokes from the first movie which were subtle or implied are magnified and overdone for example in scary movie i several innuendos are made to imply that the character ray is gay this was hilarious but in scary movie ii the whole penisstrangulation scene with ray under the bed was mindnumbing and incredibly unfunny this is the pattern of the whole film shock humor alone does not take a movie very far this was a trend in two thousand and two thousand and one unfortunately as much as it pains me to rate a wayans movie so low i have to give this one a two out of ten,0
what is wrong with you people if you were not blown away by the action car sequences and jessica simpsons hot body then you are majorly screwed in the head of course the film is not a masterpiece i do not think it was aiming to be it was fun and funny i never watched the show when i was younger i only recently saw one episode and when i watched the movie i felt it had the same kind of atmosphere the movie seats were practically shaking and the car sequences were good because it did not bore me and drag out like some of the scenes in twofast twofurious and jessica simpson is plain hot i just wish they had used her more in the action sequences all in all i had a hell of a time watching this and i would go and see it again soon and i will buy it on dvd people enjoy it for what it is,1
this movie was crap with a capital c the opening scene showed promise but that promise was broken shortly after the viewer learns where the plot is goingand the wooden statue morty who was rather creepy in the original film looks plain goofy in this one it was so obviously just a guy in a cheap plastic costume and by the way who else thinks morty is one of the most unscary names on planet earth it ranks right up there with jimmy or fred when it comes to horror value or why not just name the wooden statute henryfreakinkissinger run it is dr kissinger that would be about as scary as mortyand then there is a scene where the hero hits his fathers tombstone witha sledgehammer you might guessa twobyfour someone might venture no he angrily beats his fathers tombstone with a twiga freakin twig but worse than that once the characters walk away the tombstone actually and inexplicably bleeds oh brotherthere is also a native american guy who lives with the main characters grandparents but apparently does nothing except mortymaintenance he perpetuates creepy mortylegends warns those who scoff and even fixes mortys arm when it becomes damaged during a childish prank but for all his respect for and tenderness toward morty does morty give a rats hairy behind nothe movie drags on and eventually several people die in ways that correspond to their worst fears sort of this film is a real yawner do not rent it,0
brokedown palace is the story of two best friends alice and darlene who go on a spontaneous trip to thailand and wind up in prison after being caught with planted drugs in their luggage in this way the movie had the potential to turn into a serious and moving film such as return to paradise but instead the movie chose to focus little on the girls situation and more on their friendshipclaire danes and kate beckinsale both turn in excellent performances and the movie is much more about the interplay between them  the suspicion the jealousy the questioning and testing of their friendship and ultimately the sacrifices made in the name of friendship this movie chooses not to delve too deeply into politics or even into the harshness of prison life which is a bit glossed over and focuses more on these friendship issuesthere were some plot holes here and some parts that just did not seem believable or realistic we did not feel the real fear or hopelessness of their situation as well as we might have and we get very little feeling of life outside the prison walls with bill pullman playing the supposedly sleazy lawyer who actually turns out to have a heart of gold in short this should by all rights have been a much darker movie than it wasbut overall i enjoyed it the acting was good the soundtrack was perfect and the storyline had enough twists and turns to stay interesting worth seeing,1
man i really find it hard to believe that the wonderful alan ball had anything to do with this mess having seen the first two episodes thus far i think i can safely say this show is not going to be on my must see list it is just got so many things working against itnone of the actors cast are particularly good anna paquin as the lead character sookie is just awful i remember her being better in a lot of other things i have seen her in so maybe it is just the writing she is not really much fun to look at either there are moments where to be honest she looks downright ugly the actor who plays bill is marginally better if only because his character is supposed to be sort of wooden and aloof the other actors do their best but with the cliché characters with difficult to perform accents they are given it is a tough job tara is an absolute misery to watch rutina wesley absolutely murders the accent it is like nails on a chalkboard bad almost as awful is nelsan ellis it is difficult to understand what he is even saying sometimes both his character as well as taras also seem a bit racist to me i do not know having a character say whycome on an hbo show that is not the wire just seems a bit odd rounding out the cast so far are sookies doddering grandmother her sex addict brother and the only bit of genius casting i have seen in william sanderson as the sheriffthe story seems to be meandering towards it is destination at this point with no real worry about keeping the viewer interested the romance stuff is very dark shadowsy although this show ups the camp factor from something like those old dark shadows episodes times about ten at times it seemed so campy to me that i just have to assume it was intended to be but unlike a show such as buffy that pulled camp off masterfully this show does not out of place with the campiness is the extreme gore and graphic sex of the show i am not averse to either of these when they are done well as they have in many other hbo shows but here at least they prolonged rough sex scenes involving jason stackhouse seem a bit over the top and pointlessabout the only nice thing i can really think to say about this mess is that i liked the opening title sequence hbo has had a string of bad luck with their shows lately i hope they cancel this after the first season and try to get something better on the air,0
i love this movie jouvet arletty blier carné almost everything has already been said about the movie but there is one detail i would like to she would some light onto no footage of the real still standing hôtel du nord is it still i heard it was to be demolished has been used for the movie  the whole scene has been rebuilt on set the main reason being that they could not stop the traffic on the st martin canal for several weeks,1
presque rien is a story of two young boys falling in love during summer stay by the seaside i do not want to tell the plot because it is not what is most important about this film but you can be sure that it is interesting and original the best part of this movie is the cinematography the visual side of presque rien is so amazing it deserves highest note it leaves you charmed with its beautyas for the plot it is shown in uneven rather complicated way there is no simple chronology nor there are answers to all the questions the film brings but this is what makes presque rien even more interesting i recommend this movie to all the people for whom the artistic side of films is very important and they will not be disappointed,1
films such as chocolat beau travail and others have propelled french director claire denis into the top echelon of the worlds most unique and accomplished filmmakers and her two thousand and four film the intruder lintrus adds to the depth of her portfolio a cinematic poem that conveys a mood of abiding loneliness and loss the film provides a glimpse into the psyche of a man who is deteriorating physically and mentally and who travels to various parts of the globe seeking redemption and peace but finds it hard to come by loosely based on jeanluc nancys memoir of a heart transplant the intruder is a film of such unrelenting opaqueness that even after two viewings it is difficult to describe it in other than subjective impressionistic termslouis trebor michael subor is a man in his seventies who is likely dying of a heart condition and who like the professor in ingmar bergmans wild strawberries attempts to come to terms with the mistakes of his life while he has time it is clear that he is physically rugged and very wealthy but seems emotionally drained and the look on his face is one of quiet resignation though we see only one episode of violence where he gets out of bed in the middle of night to kill an intruder there is a sinister sense about him he might be an intelligence officer a foreign agent or a hit manwhatever the case he apparently is under some kind of surveillance and acts like a man that has been involved in criminal wrongdoing and is only now able to see the consequences facial closeups throughout the movie create a strong sense of isolation he lives with his dogs in a cabin in the jura mountains near the frenchswiss border and has an estranged son sidney gregoire collin whom he has long neglected sidney lives nearby with his wife antoinette florence loiretcaille and their two children in one telling scene he meets up with his father on the street and calls him a lunatic but that does not prevent him from taking his moneywhen the film opens we meet antoinette a swiss border guard who boards a van with a trained dog to sniff out some contraband when she comes home she is greeted by her husband who asks her with tongueincheek if she has anything to declare other than these three individuals the people and circumstances we see during the rest of the film may exist only in louis imagination louis has three women in his life and we meet them all in the films first half hour a pharmacist bambou who prepares his medication a neighbor béatrice dalle who is a dog breeder who refuses to care for his dogs when he goes away on a trip telling him that they are as crazy as he is and a young russian organ dealer katia golubeva who he tells he wants a young mans heartrelentlessly she stalks him throughout the film but it is apparently only in his mind in the last section of the film louis travels to south korea in search of a heart transplant and to tahiti to deliver a gift to a different son one whom he has not seen for many years or perhaps has never seen his heart transplant however appears to be a metaphor for a man without a heart a man whose life has been fascinating but ultimately directionless intruding into other peoples lives with little real empathy the intruder contains a haunting guitar soundtrack by stuart staples of the band tindersticks reminiscent of the guitar riff in jim jarmuschs dead man and gorgeous cinematography by denis regular agnes godardgodard creates memorable images that convey a mood of longing and regret a heart beating alone in the snow an infant in a sling looking up at his father for a good two minutes the babys expression gradually turning from morose to a half smile colored streamers blowing from a newly christened ship a massage in a dark room by a mysterious korean masseuse and the vast expanse of ocean seen from a bobbing ship deck while the intruder can be frustrating because of its elliptical nature denis forces us to respond out of our own experience to understand the images on the screen on a very personal level if there is any theme a hint might be found in the opening that tells us what is revealed piecemeal in the film  your worst enemies are hiding in the shadow in your heart,1
i have watched this movie twice and i plan to see it again it is the movie that puts you in the directors place regarding his romantic relations and the political situation in israel it also makes me cry because of remembering the wonderful time it was and the horrible murder described there it is really worth watching,1
not your typical vamp story not bram stoker or anne rice here a truly original vampyre story these vampyres are genetic mutants who the sunlight do not bother they are pure evil to the film is not perfect many of the actors are clearly amateurs the two leads who play van helsing and rally the vampyre chick are pretty good though the film is intensely violent which may disturb some people also it is loaded with scientific detail that many will find hard to understand and may get bored with i was sold on the clever storyline and the couple good performances no telling how successful this film could be if they had a bigger budget and it got mass distribution,0
it sounds as if it should be a biography of claude monet but it is actually a highly focused story of relationships between three adolescent girls on a french synchronized swimming team there are no parents or teachers to speak of no school and boys are represented by one peripheral figure the hunky francois who enters the story determined from time to time and always leaves confusedpauline aquart is the youngest of the three only aspiring to join the team she so much admires she is kind of odd looking she is not yet out of her adolescent growth spurt and has long bony limbs big feet and no derriere to speak of she is prognathous and sports these plump pursed lips after a while her appearance grows on you and from certain angles she can come to appear enthrallingadele haenel is older  more well more developed physically what a glamorous figure she cuts in her swim suit sauntering around teasing the boys swishing her long blond hair but she is not what she seems or is she i could not quite figure it out the french are long on paradoxes and short on consistency no wonder francois is always sniffing after herthere is not so much ambiguity in louse blacheres character she is on the team too but she is dumpy and plain and sensitive about it and has an intense crush on francois blachere is a good actress and adds to the ungainliness of the character through her performancethe movie deals with the relationships between these three meaning intrigues deceptions hidden feelings and all the rest of what we associate with young girls who spend much time with one another this is of course a tricky topic it becomes trickier during the gradual development of a homoerotic relationship between pauline and adele not that you should expect this to be a soft porn movie the only nudity we see is considerably less than a turn on and what little sex there is under the covers sometimes literallyi do not think i want to get into the plot or into its analysis too much partly because it is suggestive rather than expressed through action partly because it is complex and partly because i am not sure i got it alllet me give an example okay adele is the girl the others envy she is also quite distant and self satisfied on top of that she is apparently schtupping every boy and man in sight if they can be of any use to her at all from the handsome but dumb francois to the bus driver she wants a favor from she brags unashamedly about her expertise in fellatio when pauline approaches her about joining the swim team adele uses her as a lookout during assignations with the guys a superior and selfindulgent narcissist you know but then the soidisant slut takes the skinny pauline under her wing and reveals to pauline that she is still a virgin really yes really pauline begins to draw closer to adele and adele finally confesses that she would like to rid herself of her hymen and she would like pauline to do it for her pauline now drawn sexually to adele performs the task with subdued relish now adele would really like to get it on with a man preferably older and experienced so she takes pauline to a boite where she dances seductively with some guy until she follows pauline to the powder room the two girls stand there staring at one another neither having overtly expressed a sexually tinged interest in the other but adele stands so close that pauline slowly loosens her own reins reaches up and kisses adele on the lips adele steps back smiling and says there now that was not so bad was it and then walks back into the clubthat is a pretty close description of whatever is going on between pauline and adele  but what the hell is going on initially adele treats pauline like an irrelevant child later like a close friend finally like a potential lover  and the minute pauline responds adele walks off satisfied is she using pauline the way she seems to be using men does it satisfy adele to know that she now has another person in involuntary servitude i do not knowi have slighted louise blachere as the third member of the trio the plain and overripe wallflower whose expression always suggests dumbfoundedness but who at least is thoroughly heterosexual and the first of the three to rid herself of that noisome virginity but i have only skipped her for considerations of spaceshould you see it by all means just compare it to the typical american movie about high school kids for men some of whom have never penetrated the female mystique this may give you some idea of what it looks like in medium shot,1
nay sayers of this film are likely bitter from some seriously unrequited love this is a great film for anyone capable of understanding johnny mathiss song or any song from that era bobby darins beyond the sea or stan getzs the girl from ipanema et ali measure films by how many times i have to watch them before i am satisfied chances are had me back a few good timesi also watch the synergy between the cast i thought they worked well togetheropen your heart and let the comedic magic of film transport youalan,1
you can tell they spent five making thisit is a waste of your time ugh there is not anything remotely good about this movie  i do not know why i kept watching it the chick is not hot horrid acting you could do anything and its a better use of your time like watching tv playing shitty video games i feel robbed simply robbed of my time  i have never made a review for a movie before as you can probably tell but this movie i felt like i needed to save the poor souls that are about to watch it and looking on imdb before to see if its decent and looking at the comments there was no action no hot chicks no budget shittttttttttttttty acting it screams bad movie the whole movie is in a room,0
hard to categorize the film  perhaps it is an avant garde spy thriller mother night is a very good vonnegut novel and most certainly one of his easiest novels to adapt into a feature length film the film adaptation is very faithful to the original book the indie approach to how this film was produced is probably more effective than having a big hollywood studio financing it these days i doubt an intelligent novel like mother night would ever get the green light from the big hollywood grindhouses and normally that is too bad but not in this case mother night has tight direction and a solid cast nick nolte who seems to be getting better roles as he gets older still has that everyman persona that allows him to take on a wide range of different characters sheryl lee is beautiful and great as always i always thought she deserved better than she got out of the entertainment industry i guess making your debut as a dead girl twin peakswith little air time is not the choicest of roles even if the tv show becomes a minor phenomenon anyway this film is totally enjoyable and you do not have to read the book to understand the movie in fact given todays geopolitical realities the novels premise may appear dated and some younger viewers with little knowledge of history will be utterly confused by the events unfolding i am talking to you fellow americans who are students and scoring the lowest in the industrialized world in geography history and lord knows what other subjects,1
after perusing the large amount of comments on this movie it is clear that there are two kinds of science fiction moviegoers there are the ones who are well read extremely literate and intelligent they know the history of the genre and more importantly they know to what heights it can reach in the hands of a gifted author for many years science fiction languished in the basement of literature considered my most critic to be little more than stories of ray guns and aliens meant for prepubescent teenagers todays well read fan knows well this history and knows the great authors asimov heinlein bradbury and ellison who helped bring science fiction out of that basement in doing so they created thought provoking intelligent stories that stretched the boundaries and redefined the human condition this well informed fans are critical of anything hollywood throws at them they are not critical for it is own sake but look upon each offering with a skeptical eye as they should as hollywoods record has been less than stellar to these fans the story must take supreme importance they cannot be fooled by flashy computer graphics and non stop action sequences when the emperor has no clothes they scream it the loudestthe second type of science fiction movie goer has little knowledge about the written aspect of the genre look at many of the above comments that state well i have not read the book or anything by this author their total exposure to science fiction is from movies or the scifi channel they are extremely uncritical willing to overlook huge plot holes weak premises and thin story lines if they are given a healthy dose of wiz bang action and awesome special effects they are in effect willing to turn off their critical thinking skills or maybe they never had them for the duration of the movie case in point i robot while supposedly based on asimovs short stories and named after one of his novels it contains little of what asimov wrote and even less of what he tried to tell us about humanity and our robotic creations those of you that will run out and buy i robot will be very much surprisedthis movie is not even based on that story at all the film has enormous plot holes that at some points are stretched to the limits of credulity i will not point them out i will not spoon feed you you need to practice you thinking skills and discover them for yourself the characters which are named after many of asimovs characters do not possess the critical intelligence that was a hallmark of his stories the plot itself with all it is action sequences goes against everything that the author stood for his belief that humanity possesses the capacity to solve problems using their minds not their fists is vital to understanding his vision of the future in short other than the name their is very little of isaac in anything about this movie there will always be those uncritical ie unthinking who will state the movie does not have to be like the book due to the medium movies sometimes require that changes be made but what about a case where the movie never even tried to stay close to the book or books from the start what if all they took from the written work was the title this begs the question why tarnish a great body of work by slapping it is title on your vacuous piece of crap save money and do not buy the rights to the works title it something else do not use the characters names believe me no one will accuse you of plagiarism in fact it will not matter what you title it to the unread moviegoer who accepts everything you throw at him but it will upset those who read who think who are unwilling to simply let you give them a pretty light show i robot like much of hollywoods take on the genre pushes science fiction back down into that basement it lived in years ago hollywood could not do this alone it takes an uncritical mindless audience that will accept puerile dredge like this,0
