text,label
i think that my favorite part of this movie the one that exemplifies the sheer pointless stupidity and inanity of the proceedings comes at the climax of the film doctor ted nelson and his unmarried friend the sheriff have finally cornered the melting man on a landing on some stairs in an electrical generating plant keep in mind that nelson has been looking for the mm for nearly the entire film and that the mm has killed and eaten several people at this point including his boss and nelson is very aware that mm is violently insane and hungry for human flesh and bloodso the sheriff has his gun pointed at mm who is and i give the movie and rick baker props for this the most disgusting and terrifying object in human form that we have ever seen and he yells a very important question to doctor ted nelson what do we do now the camera cuts over to doctor ted nelson and it is obvious that ted has no idea what to do next apparently ted was so intent on the problem of finding the melting man he never thought to bring along some restraining devices a lasso or straitjacket or a net or some tranquilizer darts or maybe a new age tape by vangelis to soothe the savage beastso the sheriff panics and shoots the melting man goes berserk and hilarity ensues maybe this explains why nasa has been screwing around with the space shuttle program in sublunar space for the last thirty years instead of going back to the moon or out to mars like everyone knows they ought to be doing i do not knowanyway that is the kind of lousy lazy writing and direction that undercuts every aspect of this movie it is hard to say how good the actors actually are because the movie has complete contempt for their characterstwo other incredibly painful sequences also ramp up the stupidity of the proceedings there is a scene featuring the lumpiest old couple in the world trying to steal lemons from a grove only to be torn apart by the melting man this scene is a nadir in seventys cinema i can guarantee you have never watched a more pointless and irritating setup with odder looking people in your entire life and the melting mans assault on the lady who lives in the house where they keep a horse who pees on the walls defies every attempt to process itby the way i think famous film director jonathon demme has a walkon in this scene as the redneck husband who goes in first to check on the house and never comes out again the only thing that keeps the actress from literally chewing the scenery is that as i said their horse has apparently been peeing on it and we are forced to watch her hysterics for at least two minutes longer than any sane film director would hold the shot burr debenning ought to beat the crap out of imms director and photographer i remember him from an old columbo episode where he looked much better than he does here  no ones idea of a leading man but solid and unobtrusive but no one could possibly be as unappealing in real life as his director makes him look here everyone else comes off a little better except for the old couple and shut up i know they were being played for laughs but i are not laughing but not much this definitely falls into the so bad you cannot look away category of cinema disasters still i would watch it again before i would watch a lot of other seventys and eightys abortions  track of the moonbeast and it lives by night come to mind and msts coverage of it is great fun so if you get a chance watch the mst version,0
quite possibly how francis veber one of the best comedy directors in the world at least when sticking to his native france managed to turn in a film so completely unwatchable is beyond the reason of mere mortal man to discern it is not just that the characters are so unlikeable or that the film is so utterly devoid of even the lowest form of wit it is genuinely physically painful to watch such an endless parade of inept writing acting and filmmaking that you cannot believe this is the work of experienced  and talented  filmmakers for once the neareternity spent in the cutting room and on the shelf before its blinkandyou willmissit theatrical release tells the whole story what were they thinking,0
as someone who was staggered at the incredible visuals of hero i was anxious to see this film which was billed as being along the same lines but better it also featured an actress i like ziyi zhang well i was disappointed on both counts i bought the dvd of this film sightunseen and that was a mistake it was not betteri realize these flyingthroughtheair martial arts films are pure fantasy but this story is stretched so far past anything remotely believable it just made me shake my head in disappointing disbelief a blind woman defeating hundreds of opponents sorry that is going a little far also the major male character jin takeshi kaneshiro was so annoying with his dialog stupid look on his face and stupid laugh that he ruined the film toodespite the wonderful colors and amazing action scenes this story  to me  just did not have an appeal to make it a movie worth owning this film is no hero of mine,0
this movie was horrible simply put it was so bad i registered with imdb to warn you of its dangersi am a campy horror film expert per se i have watched redneck zombies house of the psychotic women slumber party massacre ii and many others i know my schlock and i know this movie sucksthree fourths of the film is comprised of scared individuals running from one side of the screen to the other when they are not running they are spouting nonsequitur lines devoid of emotion or motivation when the actors begin to be acceptable the direction falls to pieces there were so many jarring lowangle shots i figured leif jonker had a three foot tall tripod he used what i call the leif maneuver several millions times that is zooming out from an object of interest like an amateur apparently the film crew could not get up early enough to film a sunrise so they filmed a sunset and played it in reverse with direction this lazy you are actually impressed with the final gory scene the only thing you can figure is that the last five minutes was filmed before the first eightyfive minutesif you want a good bad gory movie rent rikioh or the foundational dead alive if you are a schlock buff and are looking for a challenge give darkness a goquote of the movievampire it is die time,0
this film failed to explore the humanity of the animals which left me with an empty feeling inside spoiler ahead i was not convinced that dr d really had a compelling reason to forego the big buyout deal to help his furry friends whereas babe the original bucked the trend of bigbudget hits by focusing on the human virtues of the animals vs their humans counterparts all the animals in this film were nothing more than comical caricatures which one would gladly stuff in the meatgrinder even more so if one could understand their pointless babble without eddie murphys zany behavior this film would be a flop,0
thhetwo is entertaining in that you will laugh a lot and cringe and probably say oh sht and get your face away from the goddamn hole you dumbs or things along those lines but i do not know if its really worth seeing i was very annoyed throughout the entirety with the horrible military characters who do not seem to know the first thing about combatyes there was more violence gore and a higher body count than the first one but i am still am debating whether that cancels out my feeling throughout the whole movie about how ridiculous it is and not a good ridiculousness like dead alive or feast my time would have been better spent watching ajas remake for the fiveth timeso go for some laughs or go for some gore but do not go hoping to come out of it satisfied,0
rating twentyone by the film snob see our blog whattoseenext for details on our rating systemhere is a movie that will have you clawing at your own face in an attempt to earn release from the onscreen tedium you will not be wringing your hands nor rolling your eyes nor sighing into your popcorn no indeed for a movie of this averagousity only clawing at your own face will do when you begin to claw your own face  as begin you must  start in at the lower portion you will need your upper portion with its handy tear ducts intact for the truly tearjerking third act which may bring you to your knees if you have not clawed your way clear of the entire theatre by then in a season celebrating joe sixpack and hockey moms as the new gold standard for leadership and foreign diplomacy permaybe a movie this tedium will be welcomed as a thing that anyone could create watching it however is a much more dangerous undertaking here is our story sidney young the london publisher of a fourthtier celebrityentertainment magazine is just about to see his magazine go under he needs a miracle and what he gets is a phone call from new york city in the usathe publisher of sharps magazine clayton harding played by jeff bridges says come work for me with his own employees carrying out the fax machine out of his apartmentoffice in the background saying yes is a nobrainersoon sidney is at work in new york city doing allllllll the wrong things his interviews consist of asking broadway musical directors if they are one jewish and two gay he kills the pet dog of sohpie maes the industrys hottest movie star when she leaves it in the magazines offices during a business luncheonthis is a spot of bad luck for everyone for among other things sidney imagines that he is in love with maes before he wakes up to the dunst characterworst of all he totally alienates alison olsen played by winsome scriptingconfusion by kristen dunst a colleague assigned to show him the ropes of the magazine and the big apple we have of course been to a movie before and so we know how this relationship is going to end up this is therefore why we will need intact tear ducts for the movies third actthe problem with the thing is the script just never jells excepting for the one tearduct set piece in which true love prevailspublisher harding is supposed to be a sonofabitch who also wants to just throw the whole job over the script never comes down firmly on one or the other sides of this dichotomy however and bridges is left to twist and waffle in the breezealison olsen is supposed to despise sidney young but whenever he comes up to her as he does constantly she makes a point of engaging him in conversation instead of attempting to discourage his existencethe comedy of early scenes is built around a piglet destroying an expensive hotel room and then taking the elevator downstairs to urinate on the expensive high heels of a celebrity at a cocktail receptionthe hot starlet maes confesses that she is attracted to young because he is wounded the character never shows us why he is wounded however this is yet another resultant of the movies mortally wounded scriptat one hours and fifty minutes this thing feels longer and more deadly than napoleons retreat from moscow it is uninspiring unfunny unredeemable and not even rentable run away,0
back in the days before the toxic avenger the lowcamp kings at troma films tried to take the high ok somewhatlesslow road of producing straight slasher pics i would like to think that viewing the results here is what convinced them to give up all pretension and go for selfconscious parodysplatter university is another film for the masochists in the audience as it meanders about through two separate casts and innumerable pointless subplots it actually becomes painful to watch let us see if i can summarizeafter learning that a dangerous psychopath has escaped from a local hospital the action moves to a catholic university i do not recall the name but in honor of the title let us call it st splatter the students are listless and sullen and argue pettily with each other slackers ahead of their time meanwhile the new professor julie parker proves utterly incompetent at her job the kids deal with relationships infidelity unwanted pregnancies lecherous priests and how to avoid doing any work in class julie deals with a creepy boyfriend the inflexible administration at st splatter counseling unwed mothers and the blank expressionless looks of her students none of it means a darn thing or gets resolved in any meaningful way oh and every once in a while a pov shot comes along and stabs one of the girls to death but do not hold your breath waiting for it there is a red herring killer and then a sadly anticlimactic confrontation with the real killer then it is back to the asylum and roll creditsthe slow pace and numerous inane subplots seem almost calculated to produce a mounting sense of frustration in the viewer which is helped along by choppy editing coffeecan sound quality and dialog that just does not make any sense and the most agonizing thing about this movie is the killers fixation on women  the men in this movie are just so deserving i would have paid good money to see someone off the jerk with the pregnant girlfriend or the lunkhead lothario who was fooling around with his girlfriends roommate or any of the creepy priests there are not no justice,0
written by a woman and directed by another whoppie are we in for a feminist ride or what fasten your seatbelts ladies for we are about to enter a world of mean men and innocent wellintentioned womenin this soaper trish comes across a guy in the employment agency who behaves looks and dresses like a pimp and gives her a job with the hope of nailing her some time later in his office he even touches her chin the way a megalomaniacal heavy in a bond movie would a touch a girl just after he is captured her and just before he is ready to kill her alongside with bond some time later the pimpemployment guy stalks trish in a ladies dressingroom harasses her and even comes close to raping her oh these evil evil men they are all bad do not you know you cannot even look for a job nowadays without getting raped right ladies well we will show them in this film there is some kind of a divorced womens club or something headed by a janet leigh who speaks for all women involved in this film when she says that men are all st she moans about how terrible men are she has been divorced five times now seriously any woman who marries twenty times and then uses that statistic as an argument that men are all bad must have realized eventually that the explanation might lie elsewhere or it must occur to her that a she is a bad judge of male character or  much more likely  b she is the one impossible to live with  her exhusbands were probably the victims or if they were indeed aholes then she probably got what she deserved do not the likes of zsazsa gabor and liz taylor prove this point show me a likable woman who got married this often and i will show you a way to reach the planet mars using only rollerskates and a ladder trish eventually meets a computer guy who restores her faith in men  but hold your horses this guy turns out to be married therefore proving without a doubt that men are indeed all bad were it not of course for a kindly old vegetable seller around the corner who loves his wife even though she is still dead  proving that all men are bad except for kindly old men whose penises do not work and they cannot get none anyway so they are forced to abandon a life of aholocolism and finally give women the respect they deserve even the supporting male characters are all bad the black guy in the employment agency is unfriendly and the guy in the mortuary is outright rude  and insensitive the bastard sobsniffle and what is with this corny corny ending minutes before courttime trish abandons the claim to any of her husbands money realizing that she is now free and that she can finally do that jump into the swimming pool what is all that about her jump into the pool is then  very predictably  framefrozen as the credits start to role in while lifeinspiring ido notneedrevengenormyhusbandsmoney music starts kicking in her girlfriends are shocked by her abandonment of money claims but they do not stay shocked for long and soon start kidding each other about what a heartattack trishs lawyer will get when he hears about this the shyster lawyer is naturally a man an evil evil terrible bad man whose only interest in this world is money ah these men all they care about is money they know nothing of the higher values in life  like shopping i am glad we have movies like this they bring the sexes closer together but most importantly they teach girls and young women that men are all horny selfish skirtchasing bastards who will dump you into a world of poverty and misery the first chance they get so girls open your mouths an stick your tongues into your girlfriends mouths lesbian power,0
frailtyeighttenit is nonsensical title and bill paxton directs headline aside this is a pretty good old fashioned rip snorting biblical horror thriller in the end it may end up only being the inbred southern gothic cousin of kubricks the shiningbut hey that is a pretty damn entertaining notion it is also got a doozy of a plot twistand a very ambiguous moral message this is the kind of movie that years from now people will catch late at night on basic cable and scare the beejesus out of themselves watching it too bad director bill paxton had to go hire himself to staroh wellstill a devil of a good rent,1
the sopranos is probably the most widely acclaimed tv series ever so naturally my expectations were through the roof and yet the show surpassed them i love the mafia and crime genre in film and i enjoy following the compelling stories set in these worlds but this is so much more eightysix hours of material gives the story a chance to not only be one of the most thrilling and unpredictable mafiaaction stories but also to be a great family drama a shocking character study a laughoutloud comedy a brilliant psychological examination dealing with the nature of good and evil and an intellectual arty collaboration of representative dreams and hallucinations all in one david chases epic series manages to accomplish all of this and more and cements hbo as the closest tv can get to cinematic perfection paving the road for a number of other series to continue blowing audiences awayrealism is present when it is needed but chases decisions to depart from it for effect on occasion for dream episodes and the like only adds more layers to the series chasealong with a strong writing staff including matthew weiner and terrence winter future creators of mad men and boardwalk empire respectivelyturns new jersey into an intricate universe full of the greatest cast of characters i have seen on tvjames gandolfini domineers the show as tony one of the most groundbreaking characters on tv ever tony adheres to half of the mobster stereotypes from pop culture but he defies the other half entirely and through his family interactions and his therapy sessions with dr melfi lorraine bracco with whom he has a considerable chemistry that ensures that the therapy scenes always have a completely different feel to the rest of the show we see nearly every side to tony soprano and learn that he is more of an everyman than one would expectedie falco matches the power of gandolfinis performance as tonys wife carmela from her mixed feelings about tonys lifestyle to her suspicions about murders to her torment over tonys cheating to her own thoughts about infidelity carmela runs the gamut of emotions throughout six seasons and falco makes her the prime vehicle for the non mafia viewers to have eyes into such a corrupt world scenes between tony and carmela provide some of the most heartwrenching and painfully realistic drama ever seen on televisionthe supporting cast is almost as phenomenal and a wide array of characters populate the cast over all six seasons somehow without any redundancies nancy marchand steals the show as tonys overbearing mother livia an insight into tonys personality problems and panic attacks the familiarity of marchands incessant complaints is almost gruesome since she takes the character so believably far michael imperioli is christopher tonys protégé whose various poor choices lead him down a road that is painful to watch but brilliantly executed drea de matteo plays christophers girlfriend adriana and is so well meaning and loving that the dark arc her character takes as she gets too involved with christophers career tony sirico is paulie introduced as the ultimate mafia stereotype and a source of comic but eventually he becomes one of the most sympathetic and complex characters on the show and nobody plays true anger better than he and that is just the tip of the icebergfamiliar faces such as peter bogdanovich jon favreau ben kingsley lauren bacall will arnett nancy sinatra david strathairn robert patrick hal holbrook burt young and eric mangini make appearances over the course of the show while names as notable as joe pantoliano steve buscemi and steven van zandt have regular roles as main characters in the series there are fifty great characters with powerful arcs and the excitement and tension never let up in any of the various subplots throughout the showcomedic elements and entire episodes filled with brilliant hilarity dilute the powerhouse dramatic intensity of the series which is so multipurpose that for one reason or enough the credits of nearly any episode left me somewhat bewildered the sopranos is the most powerful and addicting series i have seen overall and its highs are so mindblowing that i would have to call it my favourite show in spite of arguable lows most of which i disagree withwhether you love or hate the ending or what you make of it is irrelevant the discussion it has created is an achievement in itself the iconic nature of the entire series makes it an essential part of television history there are multiple elements for anyone to love and marvel at in this show so if you are thinking of watching something else instead do yourself a favour and fuhgeddaboutit,1
often laugh out loud funny play on sex family and the classes in beverly hills milks more laughs out of the zip code than it is seen since the days of granny and jed clampett plot centers on two chauffers who have bet on which one of them can bed his employer both single or soon to be single ladies quite sexy  bisset and woronov first if manuel wins his friend will pay off his debt to a violent asian street gang  if he loses he must play bottom man to his friend lots of raunchy dialogue fairly sick physical humour etc but a lot of the comedy is just beneath the surface bartel is memorable as a very sensual oder member of the family who ends up taking his sexy teenaged niece on a year long missionary trip to africahilarious fun,1
although it has been remade several times this movie is a classic if you are seeing it for the first time creative dialog unique genius in the final scene it deserves more credit than critics have given it highly recommended one of the best comedies of recent years,1
with no affinity towards any type of filmmaking and a healthy appreciation of documentaries i can honestly say i was angry at myself for bothering to sit through the entire length of twenty dates i will not waste your time with the plot you may read other reviews i will say though that berkowitzs hyper woody allenstyle narration was extremely annoying you either wished he would lay off the coffee or ingest some tranquilizers and it is potentially apparent to berkowitz himself that this film was a bad idea as parts of it details his trials to finance the documentary forgive me for disguising insults as compliments but i will give credit to berkowitz for having the skills to convince some idiot to finance this horrid piece of  i appreciate the boundaries  intentions of the film here but even when regarding the standards berkowitz sets for himself he fires off and misses on all levels in closing i am sure many of these female companions were not at ease going on a date with a twitchy want tobe filmmaker and therefore i question the films sense of authenticity hey myles i loved your film the first time i saw it when it appeared as an episode of seinfeld or was a film directed by woody allen or kevin smith,0
